,amazon_index,filename,title,author,category_id,category,meta
3595,1601257074,1601257074.jpg,Pathfinder Flip-Mat: Red Light District,Jason A. Engle,24,Science Fiction & Fantasy,"{'ISBN-13': '9781640783096', 'Title': 'Pathfinder Flip-Mat Classics: Red Light District', 'Authors': [''], 'Publisher': '', 'Year': '2021', 'Language': 'en'}"
3596,1601256000,1601256000.jpg,Pathfinder Player Companion: Magical Marketplace,Paizo Publishing,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601256003', 'Title': 'Pathfinder Player Companion - Magical Marketplace', 'Authors': ['John Ling', 'Paizo Publishing', 'Ron Lundeen', 'Patrick Renie', 'David Schwartz', 'Jerome Virnich'], 'Publisher': 'Paizo Pub Llc', 'Year': '2013', 'Language': 'en'}"
3597,1601258194,1601258194.jpg,Pathfinder Campaign Setting: Darklands Revisited,Paizo Staff,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601258199', 'Title': 'Pathfinder Campaign Setting - Darklands Revisited', 'Authors': ['Paizo Publishing', 'Paizo Staff'], 'Publisher': 'Paizo Publishng Incorporated', 'Year': '2016', 'Language': 'en'}"
3598,1601257511,1601257511.jpg,Pathfinder Adventure Card Game: Wrath of the Righteous Adventure Deck 6 - City of Locusts,Mike Selinker,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601257512', 'Title': 'Pathfinder Adventure Card Game: Wrath Of The Righteous Adventure Deck 6 - City Of Locusts', 'Authors': ['Mike Selinker'], 'Publisher': 'Paizo, Incorporated', 'Year': '2015', 'Language': 'en'}"
3599,1601257244,1601257244.jpg,Pathfinder Adventure Path: Iron Gods Part 6 - The Divinity Drive,Crystal Fraiser,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601257246', 'Title': 'Pathfinder Adventure Path: Iron Gods Part 6 - The Divinity Drive', 'Authors': ['Crystal Fraiser'], 'Publisher': 'Paizo Pub Llc', 'Year': '2015', 'Language': 'en'}"
3600,1601258011,1601258011.jpg,Pathfinder Player Companion: Agents of Evil,Paizo Staff,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601258014', 'Title': 'Pathfinder Player Companion - Agents Of Evil', 'Authors': ['Paizo Staff'], 'Publisher': 'Paizo, Incorporated', 'Year': '2016', 'Language': 'en'}"
3601,1601257252,1601257252.jpg,Pathfinder Adventure Path: Giantslayer Part 1 - Battle of Bloodmarch Hill,Patrick Renie,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601257253', 'Title': 'Battle Of Bloodmarch Hill', 'Authors': ['Patrick Renie'], 'Publisher': 'Paizo Pub Llc', 'Year': '2015', 'Language': 'en'}"
3602,1601257805,1601257805.jpg,Pathfinder Adventure Card Game: Monk Class Deck,Tanis O'Connor,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601257802', 'Title': 'Pathfinder Adventure Card Game: Monk Class Deck', 'Authors': [""Tanis O'Connor""], 'Publisher': 'Paizo Publishing', 'Year': '2015', 'Language': 'en'}"
3603,1601257880,1601257880.jpg,Pathfinder Adventure Path: Hell's Rebels Part 3 - Dance of the Damned,Richard Pett,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601257888', 'Title': ""Pathfinder Adventure Path - Hell's Rebels, Part 3 - Dance Of The Damned"", 'Authors': ['Richard Pett'], 'Publisher': 'Paizo, Incorporated', 'Year': '2015', 'Language': 'en'}"
3604,1601256507,1601256507.jpg,Pathfinder Player Companion: The Harrow Handbook,Crystal Frasier,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601256508', 'Title': 'Pathfinder Player Companion: Harrow Handbook', 'Authors': ['Paizo Publishing'], 'Publisher': 'Paizo Pub Llc', 'Year': '2014', 'Language': 'en'}"
3605,1601257996,1601257996.jpg,"Pathfinder Campaign Setting: Cheliax, The Infernal Empire",Paizo Staff,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601257994', 'Title': 'Pathfinder Campaign Setting - Cheliax, The Infernal Empire', 'Authors': ['Paizo Staff'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
3606,160125704X,160125704X.jpg,Pathfinder Adventure Path: Iron Gods Part 4 - Valley of the Brain Collectors,Mike Shel,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601257048', 'Title': 'Iron Gods - Valley Of The Brain Collectors', 'Authors': ['Mike Shel'], 'Publisher': 'Paizo Pub Llc', 'Year': '2014', 'Language': 'en'}"
3607,1601257945,1601257945.jpg,Pathfinder Campaign Setting: Occult Realms (Pathfinder Roleplaying Game),Paizo,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601257949', 'Title': 'Pathfinder Campaign Setting - Occult Realms', 'Authors': ['Paizo Staff'], 'Publisher': 'Paizo Publishing', 'Year': '2015', 'Language': 'en'}"
3608,1601257961,1601257961.jpg,Pathfinder Player Companion: Weapon Master's Handbook (Pathfinder Roleplaying Game),Paizo,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601257963', 'Title': ""Pathfinder Player Companion - Weapon Master's Handbook"", 'Authors': ['Paizo Staff'], 'Publisher': 'Paizo, Incorporated', 'Year': '2015', 'Language': 'en'}"
3609,1601257112,1601257112.jpg,Pathfinder Adventure Path: Iron Gods Part 5 - Palace of Fallen Stars,Benjamin Bruck,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601257116', 'Title': 'Iron Gods - Palace Of The Fallen Stars', 'Authors': ['Tim Hitchcock'], 'Publisher': 'Paizo Pub Llc', 'Year': '2015', 'Language': 'en'}"
3610,1601255705,1601255705.jpg,Pathfinder Flip-Mat: Seedy Tavern,,24,Science Fiction & Fantasy,"{'ISBN-13': '9781640780644', 'Title': 'Pathfinder Flip-Mat Classics - Seedy Tavern', 'Authors': [''], 'Publisher': '', 'Year': '2018', 'Language': 'en'}"
3611,1601253605,1601253605.jpg,Pathfinder Campaign Setting: Inner Sea Magic,Jason Nelson,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601253606', 'Title': 'Pathfinder Campaign Setting - Inner Sea Magic', 'Authors': ['Sean K. Reynolds'], 'Publisher': 'Paizo Pub Llc', 'Year': '2011', 'Language': 'en'}"
3612,1601257287,1601257287.jpg,Pathfinder Adventure Path: Giantslayer Part 4 - Ice Tomb of the Giant Queen,Jim Groves,24,Science Fiction & Fantasy,"{'ISBN-13': '9781601257284', 'Title': 'Pathfinder Adventure Path: Giantslayer Part 4 - Ice Tomb Of The Giant Queen', 'Authors': ['Jim Groves'], 'Publisher': 'Paizo Publishing', 'Year': '2015', 'Language': 'en'}"
3613,1936876531,1936876531.jpg,Shadowrun Splintered State,Devon Oratz,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876532', 'Title': 'Shadowrun - A Sixth World Adventure. Splintered State', 'Authors': ['Devon Oratz'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
3614,1941582001,1941582001.jpg,Shadowrun Lockdown,,24,Science Fiction & Fantasy,"{'ISBN-13': '9781941582008', 'Title': 'Shadowrun Lockdown', 'Authors': ['Catalyst Game Labs'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
3615,1936876973,1936876973.jpg,Shadowrun Street Grimoire,,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876082', 'Title': 'Shadowrun Street Grimoire SC', 'Authors': ['Catalyst Game Labs'], 'Publisher': '', 'Year': '2016', 'Language': 'en'}"
3616,193687654X,193687654X.jpg,Shadowrun Stolen Souls,,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876549', 'Title': 'Shadowrun Stolen Souls', 'Authors': ['Catalyst Game Labs'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
3617,1936876728,1936876728.jpg,Shadowrun Sprawl Wilds,,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876723', 'Title': 'Shadowrun Sprawl Wilds', 'Authors': ['Catalyst Game Labs'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
3618,1936876930,1936876930.jpg,Shadowrun Runners Toolkit Alphaware,,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876938', 'Title': 'Shadowrun Runners Toolkit Alphaware', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2014', 'Language': 'en'}"
3619,1936876639,1936876639.jpg,Shadowrun Street Grimoire,,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876082', 'Title': 'Shadowrun Street Grimoire SC', 'Authors': ['Catalyst Game Labs'], 'Publisher': '', 'Year': '2016', 'Language': 'en'}"
3620,1936876507,1936876507.jpg,Shadowrun Storm Front,Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876501', 'Title': 'Shadowrun Storm Front', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2013', 'Language': 'en'}"
3621,1936876299,1936876299.jpg,Shadowrun Dirty Tricks (Shadowrun (Catalyst)),Adam Bruno,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876297', 'Title': 'Dirty Tricks', 'Authors': ['Adam Bruno', 'Jason M. Hardy', 'Joe Rooney', 'Scott Schletz', 'R. J. Thomas', 'Michael Wich'], 'Publisher': 'Catalyst Game Labs', 'Year': '2012', 'Language': 'en'}"
3622,1934857580,1934857580.jpg,Shadowrun Seattle 2072 (Shadowrun (Catalyst)),Steve Kenson,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857588', 'Title': 'Shadowrun Seattle 2072', 'Authors': ['CATALYST GAME LABS', 'Steve Kenson', 'Bill Aguiar', 'Jason Andrew', 'Randall Bills', 'Rob Boyle', 'Jennifer Brozek'], 'Publisher': 'Catalyst Game Labs', 'Year': '2009', 'Language': 'en'}"
3623,193687623X,193687623X.jpg,Shadowrun Clutch of Dragons,Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876235', 'Title': 'Shadowrun Clutch Of Dragons', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2012', 'Language': 'en'}"
3624,1934857432,1934857432.jpg,Shadowrun Runners Toolkit,Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857434', 'Title': 'Shadowrun Runners Toolkit', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2009', 'Language': 'en'}"
3625,1932564624,1932564624.jpg,Shadowrun: Shadows of North America (FPR25015),FanPro,24,Science Fiction & Fantasy,"{'ISBN-13': '9781932564624', 'Title': 'Shadows Of North America', 'Authors': ['Fanpro'], 'Publisher': 'Fanpro Llc', 'Year': '2004', 'Language': 'en'}"
3626,1932564667,1932564667.jpg,"Shadowrun, Fourth Edition",Fanpro,24,Science Fiction & Fantasy,"{'ISBN-13': '9781932564662', 'Title': 'Shadowrun', 'Authors': ['Fanpro'], 'Publisher': 'Fanpro Llc', 'Year': '2005', 'Language': 'en'}"
3627,193485705X,193485705X.jpg,Shadowrun Arsenal (Shadowrun (Catalyst Hardcover)),Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857052', 'Title': 'Arsenal', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2008', 'Language': 'en'}"
3628,1934857092,1934857092.jpg,Shadowrun Runners Companion (Shadowrun Core Character Rulebooks),Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857090', 'Title': ""Runner's Companion"", 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2008', 'Language': 'en'}"
3629,1934857319,1934857319.jpg,Shadowrun 20th Anniversary Edition,Catalyst  Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857311', 'Title': 'Shadowrun - 20Th Anniversary Edition', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2009', 'Language': 'en'}"
3630,1936876590,1936876590.jpg,Shadowrun Gear Cards 1,,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876594', 'Title': 'Shadowrun Gear Cards 1', 'Authors': ['Catalyst Game Labs'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
3631,1934857637,1934857637.jpg,Corporate Guide (Shadowrun (Catalyst)),Lars Blumenstein,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857632', 'Title': 'Shadowrun Corporate Guide', 'Authors': ['Lars Blumenstein', 'John Dunn', 'Mark Edwards'], 'Publisher': 'Catalyst Game Labs', 'Year': '2010', 'Language': 'en'}"
3632,1932564101,1932564101.jpg,Shadows of Europe (Shadowrun),FanPro,24,Science Fiction & Fantasy,"{'ISBN-13': '9781932564105', 'Title': 'Shadows Of Europe', 'Authors': ['Fanpro'], 'Publisher': 'Fanpro Llc', 'Year': '2004', 'Language': 'en'}"
3633,1936876183,1936876183.jpg,Shadowrun Battle of Manhattan BB3,,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876181', 'Title': 'Shadowrun The Battle Of Manhattan - Boardroom Backstabs 3', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2015', 'Language': 'en'}"
3634,1936876205,1936876205.jpg,Shadowrun Hazard Pay Deep Shadows,Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876204', 'Title': 'Shadowrun Hazard Pay Deep Shadows', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2012', 'Language': 'en'}"
3635,1934857823,1934857823.jpg,Sixth World Almanac (Shadowrun (Catalyst Hardcover)),John Schmidt,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857823', 'Title': 'Shadowrun Sixth World Almanac', 'Authors': ['CATALYST GAME LABS', 'Catalyst Game Labs Staff'], 'Publisher': '', 'Year': '2010', 'Language': 'en'}"
3636,1934857068,1934857068.jpg,Shadowrun Ghost Cartels (Shadowrun (Catalyst)),,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857069', 'Title': 'Ghost Cartels', 'Authors': ['Michelle Lyons', 'Peter Taylor'], 'Publisher': 'Catalyst Game Labs', 'Year': '2009', 'Language': 'en'}"
3637,193485722X,193485722X.jpg,Shadowrun Attitude (Shadowrun (Catalyst)),Catalyst Game Labs(Manufactured by),24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857229', 'Title': 'Attitude', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2011', 'Language': 'en'}"
3638,1934857084,1934857084.jpg,Shadowrun Unwired (Shadowrun (Catalyst Hardcover)),Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857083', 'Title': 'Unwired', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2008', 'Language': 'en'}"
3639,979204771,0979204771.jpg,Shadowrun Augmentation (Shadowrun (Catalyst Hardcover)),Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9780979204777', 'Title': 'Augmentation: Core Medtech Rulebook', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2007', 'Language': 'en'}"
3640,1934857238,1934857238.jpg,Shadowrun Spells and Chrome (Shadowrun (Catalyst)),,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857236', 'Title': 'Shadowrun Anthology - Spells And', 'Authors': ['John Helfers'], 'Publisher': 'Catalyst Game Labs', 'Year': '2010', 'Language': 'en'}"
3641,1934857122,1934857122.jpg,Shadowrun Feral Cities (Shadowrun Core Character Rulebooks),Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857120', 'Title': 'Shadowrun Feral Cities', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2008', 'Language': 'en'}"
3642,1555603718,1555603718.jpg,Shadowrun (3rd Edition),Jordan Weisman,24,Science Fiction & Fantasy,"{'ISBN-13': '9781932564464', 'Title': 'Shadowrun', 'Authors': ['Fanpro'], 'Publisher': 'Fanpro Llc', 'Year': '2003', 'Language': 'en'}"
3643,1934857947,1934857947.jpg,Street Legends (Shadowrun (Catalyst Hardcover)),Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857946', 'Title': 'Street Legends', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Shadowrun (Catalyst Hardcover)', 'Year': '2011', 'Language': 'en'}"
3644,1934857009,1934857009.jpg,Shadowrun Corporate Enclaves (Shadowrun: Core Setting Book),Jennifer Harding,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857007', 'Title': 'Corporate Enclaves', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2008', 'Language': 'en'}"
3645,3890646530,3890646530.jpg,Target: Wastelands (Shadowrun),Rob Boyle,24,Science Fiction & Fantasy,"{'ISBN-13': '9783890646534', 'Title': 'Target - Wastelands', 'Authors': ['Fanpro'], 'Publisher': 'Fanpro Llc', 'Year': '2003', 'Language': 'en'}"
3646,451457420,0451457420.jpg,Shadowrun: Crossroads (FAS5742) (Shadowrun (Fanpro)),FanPro,24,Science Fiction & Fantasy,"{'ISBN-13': '9780451457424', 'Title': 'Crossroads', 'Authors': ['Fanpro', 'Stephen Kenson'], 'Publisher': 'Fanpro Llc', 'Year': '1999', 'Language': 'en'}"
3647,1555602738,1555602738.jpg,Awakenings: New Magic in 2057 (Shadowrun RPG),Steve Kenson,24,Science Fiction & Fantasy,"{'ISBN-13': '9781555602734', 'Title': 'Awakenings - New Magic In 2057', 'Authors': ['Steve Kenson'], 'Publisher': 'FASA Corporation', 'Year': '1995', 'Language': 'en'}"
3648,1555603033,1555603033.jpg,Super Tuesday (Shadowrun),,24,Science Fiction & Fantasy,"{'ISBN-13': '9781555603038', 'Title': 'Super Tuesday', 'Authors': ['Stephen Kenson'], 'Publisher': '', 'Year': '1996', 'Language': 'en'}"
3649,1932564047,1932564047.jpg,Rigger 3 (Shadowrun RPG),FanPro,24,Science Fiction & Fantasy,"{'ISBN-13': '9781932564044', 'Title': 'Rigger 3', 'Authors': ['Fanpro'], 'Publisher': 'Fanpro Llc', 'Year': '2003', 'Language': 'en'}"
3650,1934857912,1934857912.jpg,Shadowrun Corporate Intrigue (Shadowrun (Catalyst)),Mark Dynna,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857915', 'Title': 'Corporate Intrigue', 'Authors': ['Mark Dynna', 'David Ellenberger', 'Jason M. Hardy', 'Adam Large', 'Devon Oratz', 'Scott Schletz'], 'Publisher': 'Catalyst Game Labs', 'Year': '2011', 'Language': 'en'}"
3651,1934857610,1934857610.jpg,Shadowrun Dawn of Artifacts Darkest 3 (Shadowrun (Catalyst)),Catalyst Game Labs(Manufactured by),24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857618', 'Title': 'Darkest Hour: Dawn Of The Artifacts: A Shadowrun Adventure', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2010', 'Language': 'en'}"
3652,1934857629,1934857629.jpg,Shadowrun Dawn of Artifacts New Dawn 4,Aaron Pavao,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857625', 'Title': 'Shadowrun Dawn Of The Artifacts Dawn', 'Authors': ['Aaron Pavao', 'Mark Dynna'], 'Publisher': 'Catalyst Game Labs', 'Year': '2010', 'Language': 'en'}"
3653,1934857475,1934857475.jpg,Shadowrun Dawn of Artifacts Midnight 2 (Shadowrun (Catalyst)),Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857472', 'Title': 'Midnight: Dawn Of The Artifacts', 'Authors': ['Jennifer Harding', 'Jason Schmetzer', 'Florian Stitz'], 'Publisher': 'Catalyst Game Labs', 'Year': '2009', 'Language': 'en'}"
3654,1934857688,1934857688.jpg,War! A Shadowrun Sourcebook,David Hill,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857687', 'Title': 'Cthulhutech Ancient Enemies', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2010', 'Language': 'en'}"
3655,1932564225,1932564225.jpg,Shadowrun: Shadows of Asia (FPR25007) (Shadowrun (Fanpro)),FanPro,24,Science Fiction & Fantasy,"{'ISBN-13': '9781932564228', 'Title': 'Shadows Of Asia', 'Authors': ['Fanpro', 'SHADOWRUN'], 'Publisher': 'Fanpro Llc', 'Year': '2005', 'Language': 'en'}"
3656,1936876000,1936876000.jpg,Shadowrun Twilight Horizon (Shadowrun (Catalyst)),Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781936876006', 'Title': 'The Twilight Horizon', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2012', 'Language': 'en'}"
3657,097920478X,097920478X.jpg,Shadowrun 4th Edition,Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9780979204784', 'Title': 'Shadowrun', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2007', 'Language': 'en'}"
3658,1934857963,1934857963.jpg,Shadowrun Sacrificial Limb Boardroom 2 (Shadowrun (Catalyst)),Brandie Tarvin,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857960', 'Title': 'Sacrificial Limb: Boardroom Backstabs', 'Authors': ['Brandie Tarvin'], 'Publisher': 'Catalyst Game Labs', 'Year': '2012', 'Language': 'en'}"
3659,1934857955,1934857955.jpg,Shadowrun Colombian Subterfuge Horizon 3,Catalyst Game Labs,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934857953', 'Title': 'Shadowrun Colombian Subterfuge Horizon 3', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2011', 'Language': 'en'}"
3660,1932564683,1932564683.jpg,Shadowrun: Runner Havens (FPR26005) (Shadowrun (Fanpro)),Shadowrun,24,Science Fiction & Fantasy,"{'ISBN-13': '9781932564686', 'Title': 'Runner Havens', 'Authors': ['Fanpro'], 'Publisher': 'Fanpro Llc', 'Year': '2005', 'Language': 'en'}"
3661,979204755,0979204755.jpg,Shadowrun Emergence,,24,Science Fiction & Fantasy,"{'ISBN-13': '9780979204753', 'Title': 'Emergence', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2007', 'Language': 'en'}"
